0 0 -2.000000 0.000000 -0.000000
0 1 -1.956295 0.207912 -0.000000
0 2 -1.827091 0.406737 -0.000000
0 3 -1.618034 0.587785 -0.000000
0 4 -1.338261 0.743145 -0.000000
0 5 -1.000000 0.866025 -0.000000
0 6 -0.618034 0.951057 -0.000000
0 7 -0.209057 0.994522 -0.000000
0 8 0.209057 0.994522 0.000000
0 9 0.618034 0.951057 0.000000
0 10 1.000000 0.866025 0.000000
0 11 1.338261 0.743145 0.000000
0 12 1.618034 0.587785 0.000000
0 13 1.827091 0.406737 0.000000
0 14 1.956295 0.207912 0.000000
0 15 2.000000 0.000000 0.000000
0 16 1.956295 -0.207912 0.000000
0 17 1.827091 -0.406737 0.000000
0 18 1.618034 -0.587785 0.000000
0 19 1.338261 -0.743145 0.000000
0 20 1.000000 -0.866025 0.000000
0 21 0.618034 -0.951057 0.000000
0 22 0.209057 -0.994522 0.000000
0 23 -0.209057 -0.994522 -0.000000
0 24 -0.618034 -0.951057 -0.000000
0 25 -1.000000 -0.866025 -0.000000
0 26 -1.338261 -0.743145 -0.000000
0 27 -1.618034 -0.587785 -0.000000
0 28 -1.827091 -0.406737 -0.000000
0 29 -1.956295 -0.207912 -0.000000
0 30 -2.000000 -0.000000 -0.000000

1 0 -1.956295 0.000000 -0.207912
1 1 -1.913545 0.203368 -0.203368
1 2 -1.787165 0.397848 -0.189937
1 3 -1.582676 0.574941 -0.168204
1 4 -1.309017 0.726905 -0.139120
1 5 -0.978148 0.847101 -0.103956
1 6 -0.604528 0.930274 -0.064248
1 7 -0.204489 0.972789 -0.021733
1 8 0.204489 0.972789 0.021733
1 9 0.604528 0.930274 0.064248
1 10 0.978148 0.847101 0.103956
1 11 1.309017 0.726905 0.139120
1 12 1.582676 0.574941 0.168204
1 13 1.787165 0.397848 0.189937
1 14 1.913545 0.203368 0.203368
1 15 1.956295 0.000000 0.207912
1 16 1.913545 -0.203368 0.203368
1 17 1.787165 -0.397848 0.189937
1 18 1.582676 -0.574941 0.168204
1 19 1.309017 -0.726905 0.139120
1 20 0.978148 -0.847101 0.103956
1 21 0.604528 -0.930274 0.064248
1 22 0.204489 -0.972789 0.021733
1 23 -0.204489 -0.972789 -0.021733
1 24 -0.604528 -0.930274 -0.064248
1 25 -0.978148 -0.847101 -0.103956
1 26 -1.309017 -0.726905 -0.139120
1 27 -1.582676 -0.574941 -0.168204
1 28 -1.787165 -0.397848 -0.189937
1 29 -1.913545 -0.203368 -0.203368
1 30 -1.956295 -0.000000 -0.207912

2 0 -1.827091 0.000000 -0.406737
2 1 -1.787165 0.189937 -0.397848
2 2 -1.669131 0.371572 -0.371572
2 3 -1.478148 0.536969 -0.329057
2 4 -1.222562 0.678897 -0.272160
2 5 -0.913545 0.791154 -0.203368
2 6 -0.564602 0.868833 -0.125689
2 7 -0.190983 0.908541 -0.042516
2 8 0.190983 0.908541 0.042516
2 9 0.564602 0.868833 0.125689
2 10 0.913545 0.791154 0.203368
2 11 1.222562 0.678897 0.272160
2 12 1.478148 0.536969 0.329057
2 13 1.669131 0.371572 0.371572
2 14 1.787165 0.189937 0.397848
2 15 1.827091 0.000000 0.406737
2 16 1.787165 -0.189937 0.397848
2 17 1.669131 -0.371572 0.371572
2 18 1.478148 -0.536969 0.329057
2 19 1.222562 -0.678897 0.272160
2 20 0.913545 -0.791154 0.203368
2 21 0.564602 -0.868833 0.125689
2 22 0.190983 -0.908541 0.042516
2 23 -0.190983 -0.908541 -0.042516
2 24 -0.564602 -0.868833 -0.125689
2 25 -0.913545 -0.791154 -0.203368
2 26 -1.222562 -0.678897 -0.272160
2 27 -1.478148 -0.536969 -0.329057
2 28 -1.669131 -0.371572 -0.371572
2 29 -1.787165 -0.189937 -0.397848
2 30 -1.827091 -0.000000 -0.406737

3 0 -1.618034 0.000000 -0.587785
3 1 -1.582676 0.168204 -0.574941
3 2 -1.478148 0.329057 -0.536969
3 3 -1.309017 0.475528 -0.475528
3 4 -1.082676 0.601217 -0.393305
3 5 -0.809017 0.700629 -0.293893
3 6 -0.500000 0.769421 -0.181636
3 7 -0.169131 0.804585 -0.061440
3 8 0.169131 0.804585 0.061440
3 9 0.500000 0.769421 0.181636
3 10 0.809017 0.700629 0.293893
3 11 1.082676 0.601217 0.393305
3 12 1.309017 0.475528 0.475528
3 13 1.478148 0.329057 0.536969
3 14 1.582676 0.168204 0.574941
3 15 1.618034 0.000000 0.587785
3 16 1.582676 -0.168204 0.574941
3 17 1.478148 -0.329057 0.536969
3 18 1.309017 -0.475528 0.475528
3 19 1.082676 -0.601217 0.393305
3 20 0.809017 -0.700629 0.293893
3 21 0.500000 -0.769421 0.181636
3 22 0.169131 -0.804585 0.061440
3 23 -0.169131 -0.804585 -0.061440
3 24 -0.500000 -0.769421 -0.181636
3 25 -0.809017 -0.700629 -0.293893
3 26 -1.082676 -0.601217 -0.393305
3 27 -1.309017 -0.475528 -0.475528
3 28 -1.478148 -0.329057 -0.536969
3 29 -1.582676 -0.168204 -0.574941
3 30 -1.618034 -0.000000 -0.587785

4 0 -1.338261 0.000000 -0.743145
4 1 -1.309017 0.139120 -0.726905
4 2 -1.222562 0.272160 -0.678897
4 3 -1.082676 0.393305 -0.601217
4 4 -0.895472 0.497261 -0.497261
4 5 -0.669131 0.579484 -0.371572
4 6 -0.413545 0.636381 -0.229644
4 7 -0.139886 0.665465 -0.077680
4 8 0.139886 0.665465 0.077680
4 9 0.413545 0.636381 0.229644
4 10 0.669131 0.579484 0.371572
4 11 0.895472 0.497261 0.497261
4 12 1.082676 0.393305 0.601217
4 13 1.222562 0.272160 0.678897
4 14 1.309017 0.139120 0.726905
4 15 1.338261 0.000000 0.743145
4 16 1.309017 -0.139120 0.726905
4 17 1.222562 -0.272160 0.678897
4 18 1.082676 -0.393305 0.601217
4 19 0.895472 -0.497261 0.497261
4 20 0.669131 -0.579484 0.371572
4 21 0.413545 -0.636381 0.229644
4 22 0.139886 -0.665465 0.077680
4 23 -0.139886 -0.665465 -0.077680
4 24 -0.413545 -0.636381 -0.229644
4 25 -0.669131 -0.579484 -0.371572
4 26 -0.895472 -0.497261 -0.497261
4 27 -1.082676 -0.393305 -0.601217
4 28 -1.222562 -0.272160 -0.678897
4 29 -1.309017 -0.139120 -0.726905
4 30 -1.338261 -0.000000 -0.743145

5 0 -1.000000 0.000000 -0.866025
5 1 -0.978148 0.103956 -0.847101
5 2 -0.913545 0.203368 -0.791154
5 3 -0.809017 0.293893 -0.700629
5 4 -0.669131 0.371572 -0.579484
5 5 -0.500000 0.433013 -0.433013
5 6 -0.309017 0.475528 -0.267617
5 7 -0.104528 0.497261 -0.090524
5 8 0.104528 0.497261 0.090524
5 9 0.309017 0.475528 0.267617
5 10 0.500000 0.433013 0.433013
5 11 0.669131 0.371572 0.579484
5 12 0.809017 0.293893 0.700629
5 13 0.913545 0.203368 0.791154
5 14 0.978148 0.103956 0.847101
5 15 1.000000 0.000000 0.866025
5 16 0.978148 -0.103956 0.847101
5 17 0.913545 -0.203368 0.791154
5 18 0.809017 -0.293893 0.700629
5 19 0.669131 -0.371572 0.579484
5 20 0.500000 -0.433013 0.433013
5 21 0.309017 -0.475528 0.267617
5 22 0.104528 -0.497261 0.090524
5 23 -0.104528 -0.497261 -0.090524
5 24 -0.309017 -0.475528 -0.267617
5 25 -0.500000 -0.433013 -0.433013
5 26 -0.669131 -0.371572 -0.579484
5 27 -0.809017 -0.293893 -0.700629
5 28 -0.913545 -0.203368 -0.791154
5 29 -0.978148 -0.103956 -0.847101
5 30 -1.000000 -0.000000 -0.866025

6 0 -0.618034 0.000000 -0.951057
6 1 -0.604528 0.064248 -0.930274
6 2 -0.564602 0.125689 -0.868833
6 3 -0.500000 0.181636 -0.769421
6 4 -0.413545 0.229644 -0.636381
6 5 -0.309017 0.267617 -0.475528
6 6 -0.190983 0.293893 -0.293893
6 7 -0.064602 0.307324 -0.099412
6 8 0.064602 0.307324 0.099412
6 9 0.190983 0.293893 0.293893
6 10 0.309017 0.267617 0.475528
6 11 0.413545 0.229644 0.636381
6 12 0.500000 0.181636 0.769421
6 13 0.564602 0.125689 0.868833
6 14 0.604528 0.064248 0.930274
6 15 0.618034 0.000000 0.951057
6 16 0.604528 -0.064248 0.930274
6 17 0.564602 -0.125689 0.868833
6 18 0.500000 -0.181636 0.769421
6 19 0.413545 -0.229644 0.636381
6 20 0.309017 -0.267617 0.475528
6 21 0.190983 -0.293893 0.293893
6 22 0.064602 -0.307324 0.099412
6 23 -0.064602 -0.307324 -0.099412
6 24 -0.190983 -0.293893 -0.293893
6 25 -0.309017 -0.267617 -0.475528
6 26 -0.413545 -0.229644 -0.636381
6 27 -0.500000 -0.181636 -0.769421
6 28 -0.564602 -0.125689 -0.868833
6 29 -0.604528 -0.064248 -0.930274
6 30 -0.618034 -0.000000 -0.951057

7 0 -0.209057 0.000000 -0.994522
7 1 -0.204489 0.021733 -0.972789
7 2 -0.190983 0.042516 -0.908541
7 3 -0.169131 0.061440 -0.804585
7 4 -0.139886 0.077680 -0.665465
7 5 -0.104528 0.090524 -0.497261
7 6 -0.064602 0.099412 -0.307324
7 7 -0.021852 0.103956 -0.103956
7 8 0.021852 0.103956 0.103956
7 9 0.064602 0.099412 0.307324
7 10 0.104528 0.090524 0.497261
7 11 0.139886 0.077680 0.665465
7 12 0.169131 0.061440 0.804585
7 13 0.190983 0.042516 0.908541
7 14 0.204489 0.021733 0.972789
7 15 0.209057 0.000000 0.994522
7 16 0.204489 -0.021733 0.972789
7 17 0.190983 -0.042516 0.908541
7 18 0.169131 -0.061440 0.804585
7 19 0.139886 -0.077680 0.665465
7 20 0.104528 -0.090524 0.497261
7 21 0.064602 -0.099412 0.307324
7 22 0.021852 -0.103956 0.103956
7 23 -0.021852 -0.103956 -0.103956
7 24 -0.064602 -0.099412 -0.307324
7 25 -0.104528 -0.090524 -0.497261
7 26 -0.139886 -0.077680 -0.665465
7 27 -0.169131 -0.061440 -0.804585
7 28 -0.190983 -0.042516 -0.908541
7 29 -0.204489 -0.021733 -0.972789
7 30 -0.209057 -0.000000 -0.994522

8 0 0.209057 -0.000000 -0.994522
8 1 0.204489 -0.021733 -0.972789
8 2 0.190983 -0.042516 -0.908541
8 3 0.169131 -0.061440 -0.804585
8 4 0.139886 -0.077680 -0.665465
8 5 0.104528 -0.090524 -0.497261
8 6 0.064602 -0.099412 -0.307324
8 7 0.021852 -0.103956 -0.103956
8 8 -0.021852 -0.103956 0.103956
8 9 -0.064602 -0.099412 0.307324
8 10 -0.104528 -0.090524 0.497261
8 11 -0.139886 -0.077680 0.665465
8 12 -0.169131 -0.061440 0.804585
8 13 -0.190983 -0.042516 0.908541
8 14 -0.204489 -0.021733 0.972789
8 15 -0.209057 -0.000000 0.994522
8 16 -0.204489 0.021733 0.972789
8 17 -0.190983 0.042516 0.908541
8 18 -0.169131 0.061440 0.804585
8 19 -0.139886 0.077680 0.665465
8 20 -0.104528 0.090524 0.497261
8 21 -0.064602 0.099412 0.307324
8 22 -0.021852 0.103956 0.103956
8 23 0.021852 0.103956 -0.103956
8 24 0.064602 0.099412 -0.307324
8 25 0.104528 0.090524 -0.497261
8 26 0.139886 0.077680 -0.665465
8 27 0.169131 0.061440 -0.804585
8 28 0.190983 0.042516 -0.908541
8 29 0.204489 0.021733 -0.972789
8 30 0.209057 0.000000 -0.994522

9 0 0.618034 -0.000000 -0.951057
9 1 0.604528 -0.064248 -0.930274
9 2 0.564602 -0.125689 -0.868833
9 3 0.500000 -0.181636 -0.769421
9 4 0.413545 -0.229644 -0.636381
9 5 0.309017 -0.267617 -0.475528
9 6 0.190983 -0.293893 -0.293893
9 7 0.064602 -0.307324 -0.099412
9 8 -0.064602 -0.307324 0.099412
9 9 -0.190983 -0.293893 0.293893
9 10 -0.309017 -0.267617 0.475528
9 11 -0.413545 -0.229644 0.636381
9 12 -0.500000 -0.181636 0.769421
9 13 -0.564602 -0.125689 0.868833
9 14 -0.604528 -0.064248 0.930274
9 15 -0.618034 -0.000000 0.951057
9 16 -0.604528 0.064248 0.930274
9 17 -0.564602 0.125689 0.868833
9 18 -0.500000 0.181636 0.769421
9 19 -0.413545 0.229644 0.636381
9 20 -0.309017 0.267617 0.475528
9 21 -0.190983 0.293893 0.293893
9 22 -0.064602 0.307324 0.099412
9 23 0.064602 0.307324 -0.099412
9 24 0.190983 0.293893 -0.293893
9 25 0.309017 0.267617 -0.475528
9 26 0.413545 0.229644 -0.636381
9 27 0.500000 0.181636 -0.769421
9 28 0.564602 0.125689 -0.868833
9 29 0.604528 0.064248 -0.930274
9 30 0.618034 0.000000 -0.951057

10 0 1.000000 -0.000000 -0.866025
10 1 0.978148 -0.103956 -0.847101
10 2 0.913545 -0.203368 -0.791154
10 3 0.809017 -0.293893 -0.700629
10 4 0.669131 -0.371572 -0.579484
10 5 0.500000 -0.433013 -0.433013
10 6 0.309017 -0.475528 -0.267617
10 7 0.104528 -0.497261 -0.090524
10 8 -0.104528 -0.497261 0.090524
10 9 -0.309017 -0.475528 0.267617
10 10 -0.500000 -0.433013 0.433013
10 11 -0.669131 -0.371572 0.579484
10 12 -0.809017 -0.293893 0.700629
10 13 -0.913545 -0.203368 0.791154
10 14 -0.978148 -0.103956 0.847101
10 15 -1.000000 -0.000000 0.866025
10 16 -0.978148 0.103956 0.847101
10 17 -0.913545 0.203368 0.791154
10 18 -0.809017 0.293893 0.700629
10 19 -0.669131 0.371572 0.579484
10 20 -0.500000 0.433013 0.433013
10 21 -0.309017 0.475528 0.267617
10 22 -0.104528 0.497261 0.090524
10 23 0.104528 0.497261 -0.090524
10 24 0.309017 0.475528 -0.267617
10 25 0.500000 0.433013 -0.433013
10 26 0.669131 0.371572 -0.579484
10 27 0.809017 0.293893 -0.700629
10 28 0.913545 0.203368 -0.791154
10 29 0.978148 0.103956 -0.847101
10 30 1.000000 0.000000 -0.866025

11 0 1.338261 -0.000000 -0.743145
11 1 1.309017 -0.139120 -0.726905
11 2 1.222562 -0.272160 -0.678897
11 3 1.082676 -0.393305 -0.601217
11 4 0.895472 -0.497261 -0.497261
11 5 0.669131 -0.579484 -0.371572
11 6 0.413545 -0.636381 -0.229644
11 7 0.139886 -0.665465 -0.077680
11 8 -0.139886 -0.665465 0.077680
11 9 -0.413545 -0.636381 0.229644
11 10 -0.669131 -0.579484 0.371572
11 11 -0.895472 -0.497261 0.497261
11 12 -1.082676 -0.393305 0.601217
11 13 -1.222562 -0.272160 0.678897
11 14 -1.309017 -0.139120 0.726905
11 15 -1.338261 -0.000000 0.743145
11 16 -1.309017 0.139120 0.726905
11 17 -1.222562 0.272160 0.678897
11 18 -1.082676 0.393305 0.601217
11 19 -0.895472 0.497261 0.497261
11 20 -0.669131 0.579484 0.371572
11 21 -0.413545 0.636381 0.229644
11 22 -0.139886 0.665465 0.077680
11 23 0.139886 0.665465 -0.077680
11 24 0.413545 0.636381 -0.229644
11 25 0.669131 0.579484 -0.371572
11 26 0.895472 0.497261 -0.497261
11 27 1.082676 0.393305 -0.601217
11 28 1.222562 0.272160 -0.678897
11 29 1.309017 0.139120 -0.726905
11 30 1.338261 0.000000 -0.743145

12 0 1.618034 -0.000000 -0.587785
12 1 1.582676 -0.168204 -0.574941
12 2 1.478148 -0.329057 -0.536969
12 3 1.309017 -0.475528 -0.475528
12 4 1.082676 -0.601217 -0.393305
12 5 0.809017 -0.700629 -0.293893
12 6 0.500000 -0.769421 -0.181636
12 7 0.169131 -0.804585 -0.061440
12 8 -0.169131 -0.804585 0.061440
12 9 -0.500000 -0.769421 0.181636
12 10 -0.809017 -0.700629 0.293893
12 11 -1.082676 -0.601217 0.393305
12 12 -1.309017 -0.475528 0.475528
12 13 -1.478148 -0.329057 0.536969
12 14 -1.582676 -0.168204 0.574941
12 15 -1.618034 -0.000000 0.587785
12 16 -1.582676 0.168204 0.574941
12 17 -1.478148 0.329057 0.536969
12 18 -1.309017 0.475528 0.475528
12 19 -1.082676 0.601217 0.393305
12 20 -0.809017 0.700629 0.293893
12 21 -0.500000 0.769421 0.181636
12 22 -0.169131 0.804585 0.061440
12 23 0.169131 0.804585 -0.061440
12 24 0.500000 0.769421 -0.181636
12 25 0.809017 0.700629 -0.293893
12 26 1.082676 0.601217 -0.393305
12 27 1.309017 0.475528 -0.475528
12 28 1.478148 0.329057 -0.536969
12 29 1.582676 0.168204 -0.574941
12 30 1.618034 0.000000 -0.587785

13 0 1.827091 -0.000000 -0.406737
13 1 1.787165 -0.189937 -0.397848
13 2 1.669131 -0.371572 -0.371572
13 3 1.478148 -0.536969 -0.329057
13 4 1.222562 -0.678897 -0.272160
13 5 0.913545 -0.791154 -0.203368
13 6 0.564602 -0.868833 -0.125689
13 7 0.190983 -0.908541 -0.042516
13 8 -0.190983 -0.908541 0.042516
13 9 -0.564602 -0.868833 0.125689
13 10 -0.913545 -0.791154 0.203368
13 11 -1.222562 -0.678897 0.272160
13 12 -1.478148 -0.536969 0.329057
13 13 -1.669131 -0.371572 0.371572
13 14 -1.787165 -0.189937 0.397848
13 15 -1.827091 -0.000000 0.406737
13 16 -1.787165 0.189937 0.397848
13 17 -1.669131 0.371572 0.371572
13 18 -1.478148 0.536969 0.329057
13 19 -1.222562 0.678897 0.272160
13 20 -0.913545 0.791154 0.203368
13 21 -0.564602 0.868833 0.125689
13 22 -0.190983 0.908541 0.042516
13 23 0.190983 0.908541 -0.042516
13 24 0.564602 0.868833 -0.125689
13 25 0.913545 0.791154 -0.203368
13 26 1.222562 0.678897 -0.272160
13 27 1.478148 0.536969 -0.329057
13 28 1.669131 0.371572 -0.371572
13 29 1.787165 0.189937 -0.397848
13 30 1.827091 0.000000 -0.406737

14 0 1.956295 -0.000000 -0.207912
14 1 1.913545 -0.203368 -0.203368
14 2 1.787165 -0.397848 -0.189937
14 3 1.582676 -0.574941 -0.168204
14 4 1.309017 -0.726905 -0.139120
14 5 0.978148 -0.847101 -0.103956
14 6 0.604528 -0.930274 -0.064248
14 7 0.204489 -0.972789 -0.021733
14 8 -0.204489 -0.972789 0.021733
14 9 -0.604528 -0.930274 0.064248
14 10 -0.978148 -0.847101 0.103956
14 11 -1.309017 -0.726905 0.139120
14 12 -1.582676 -0.574941 0.168204
14 13 -1.787165 -0.397848 0.189937
14 14 -1.913545 -0.203368 0.203368
14 15 -1.956295 -0.000000 0.207912
14 16 -1.913545 0.203368 0.203368
14 17 -1.787165 0.397848 0.189937
14 18 -1.582676 0.574941 0.168204
14 19 -1.309017 0.726905 0.139120
14 20 -0.978148 0.847101 0.103956
14 21 -0.604528 0.930274 0.064248
14 22 -0.204489 0.972789 0.021733
14 23 0.204489 0.972789 -0.021733
14 24 0.604528 0.930274 -0.064248
14 25 0.978148 0.847101 -0.103956
14 26 1.309017 0.726905 -0.139120
14 27 1.582676 0.574941 -0.168204
14 28 1.787165 0.397848 -0.189937
14 29 1.913545 0.203368 -0.203368
14 30 1.956295 0.000000 -0.207912

15 0 2.000000 -0.000000 -0.000000
15 1 1.956295 -0.207912 -0.000000
15 2 1.827091 -0.406737 -0.000000
15 3 1.618034 -0.587785 -0.000000
15 4 1.338261 -0.743145 -0.000000
15 5 1.000000 -0.866025 -0.000000
15 6 0.618034 -0.951057 -0.000000
15 7 0.209057 -0.994522 -0.000000
15 8 -0.209057 -0.994522 0.000000
15 9 -0.618034 -0.951057 0.000000
