16 16 6.645014 -0.351686 6.635701
16 32 6.480193 -0.380921 6.468988
16 48 6.654813 -0.419858 6.641555
16 64 6.732516 -0.484157 6.715085
16 80 6.899723 -0.399041 6.888174
16 96 6.768482 -0.429498 6.754841
16 112 6.498094 -0.397611 6.485919
16 128 6.410374 -0.277736 6.404355
16 144 6.253659 -0.238471 6.249111
16 160 6.028473 -0.219575 6.024473
16 176 6.639557 -0.264792 6.634274
16 192 6.902989 -0.136703 6.901635
16 208 6.708078 -0.304001 6.701186
16 224 6.666193 -0.341640 6.657433
16 240 6.479765 -0.378023 6.468729
16 256 7.105546 -0.715749 7.069405
16 272 6.399362 -0.619337 6.369321
16 288 7.009389 -0.312176 7.002434
16 304 7.079568 -0.311077 7.072731
16 320 7.507093 -0.258435 7.502643
16 336 7.053188 -0.361095 7.043938
16 352 7.027214 -0.365226 7.017716
16 368 6.683251 -0.414210 6.670403
16 384 6.481955 -0.212576 6.478469
16 400 6.986857 -0.513925 6.967931
16 416 7.512130 -0.276505 7.507040
16 432 7.026832 -0.238364 7.022788
16 448 6.795807 -0.337252 6.787434
16 464 6.493241 -0.404175 6.480649
16 480 6.406988 -0.243846 6.402346
16 496 6.792995 -0.315794 6.785651
16 512 6.898996 -0.437679 6.885099
16 528 6.859275 -0.240361 6.855062
16 544 6.632740 -0.262985 6.627524
16 560 6.560295 -0.224415 6.556455
16 576 7.549589 -0.727752 7.514431
16 592 6.887686 -0.480216 6.870925
16 608 7.198335 -0.367368 7.188955
16 624 7.011300 -0.338249 7.003136
16 640 6.684906 -0.290167 6.678606
16 656 6.704488 -0.263330 6.699315
16 672 6.701505 -0.329387 6.693405
16 688 6.915519 -0.213533 6.912222
16 704 6.808454 -0.183933 6.805969
16 720 6.443460 0.017902 6.443435
16 736 6.209680 -0.028363 6.209615
16 752 6.724293 -0.123941 6.723151
16 768 7.100612 -0.182970 7.098255
16 784 6.516717 -0.338570 6.507916
16 800 6.527234 -0.275390 6.521422
16 816 6.486093 -0.075386 6.485655
16 832 7.067519 -0.228486 7.063825
16 848 7.182848 -0.230157 7.179160
16 864 7.511096 -0.220574 7.507856
16 880 7.157421 -0.504594 7.139612
16 896 6.101768 -0.175411 6.099246
16 912 6.198924 0.071604 6.198510
16 928 6.107673 0.395483 6.094855
16 944 6.956690 -0.083169 6.956193
16 960 6.736404 -0.284976 6.730373
16 976 6.459896 -0.457849 6.443650
16 992 7.526193 -0.220452 7.522963
16 1008 7.499939 -0.245543 7.495919
16 1024 7.545743 -0.248703 7.541643
16 1040 7.417057 -0.514863 7.399166
16 1056 7.555454 -0.736808 7.519441
16 1072 7.346231 -0.278834 7.340938
16 1088 7.588040 -0.155729 7.586442
16 1104 7.612510 -0.217240 7.609410
16 1120 7.528575 -0.211039 7.525617
16 1136 7.576664 -0.042244 7.576546
16 1152 6.859771 -0.144716 6.858244
16 1168 6.861186 -0.166557 6.859164
16 1184 7.405387 -0.135594 7.404146
16 1200 7.275069 -0.337029 7.267258
16 1216 7.116840 -0.350020 7.108228
16 1232 7.104169 -0.404404 7.092649
16 1248 5.889594 -0.166325 5.887245
16 1264 5.410494 -0.069604 5.410046

32 16 6.749169 -0.263209 6.744034
32 32 6.610545 -0.355591 6.600975
32 48 6.524576 -0.449139 6.509099
32 64 6.518651 -0.416571 6.505327
32 80 6.438070 -0.297751 6.431181
32 96 6.355762 -0.305741 6.348403
32 112 6.745520 -0.527597 6.724856
32 128 6.482489 -0.359078 6.472537
32 144 6.468746 -0.272632 6.462998
32 160 6.210135 -0.071940 6.209718
32 176 6.492620 -0.148716 6.490917
32 192 6.508898 -0.158340 6.506972
32 208 6.625786 -0.259080 6.620718
32 224 6.492712 -0.272363 6.486997
32 240 6.736171 -0.499089 6.717657
32 256 6.917443 -0.649775 6.886858
32 272 6.822609 -0.499706 6.804285
32 288 7.026399 -0.367857 7.016763
32 304 7.018948 -0.280215 7.013352
32 320 7.195301 -0.374942 7.185525
32 336 6.923942 -0.357820 6.914690
32 352 6.917373 -0.357185 6.908145
32 368 6.735177 -0.335029 6.726840
32 384 6.484381 -0.392995 6.472461
32 400 6.328241 -0.351499 6.318471
32 416 7.201216 -0.531689 7.181561
32 432 6.569474 -0.389902 6.557894
32 448 6.907345 -0.467928 6.891477
32 464 6.458148 -0.418844 6.444551
32 480 6.667532 -0.435670 6.653283
32 496 6.730826 -0.457425 6.715264
32 512 6.860895 -0.429478 6.847440
32 528 7.002807 -0.467840 6.987162
32 544 6.621139 -0.397596 6.609191
32 560 6.675069 -0.360198 6.665343
32 576 6.356645 -0.374137 6.345625
32 592 6.964189 -0.446675 6.949850
32 608 6.808294 -0.472360 6.791888
32 624 7.062095 -0.341035 7.053856
32 640 6.907119 -0.307406 6.900275
32 656 6.946074 -0.222320 6.942515
